,date,band,Unnamed: 0,surface_latent_heat_flux_sum,surface_solar_radiation_downwards_sum,avg_volumetric_water_content,average_lake_temperature,temperature_2m,snow_depth,surface_thermal_radiation_downwards_sum,total_precipitation_sum,skin_temperature,snowfall_sum,snow_depth_water_equivalent,surface_sensible_heat_flux_sum,snow_density,snow_cover,index,rsus,snow_albedo
0,2021-01-16,band_1,-1.7317501304018572,-0.7596966570026034,-0.9851770917250435,0.9255582378703281,-0.8418899997848527,-0.6649237128751536,-0.9698481734080361,-0.6529023177364863,1.3698889435279937,-0.7433057448695377,2.617377522620698,2.5105048170331,-0.6514141726341837,1.0541211744278907,0.0,-1.7034198966380236,-0.6874993741334345,0.05716146681061181
1,2021-01-16,band_2,-1.731148723862388,-0.8540902429602526,-1.0370870693150804,1.1770057445341315,-0.8642355700086414,-0.8408463966182076,-0.5147657238928414,-0.8370608498455906,-0.36307832791713,-0.91934549249295,0.4515925556875194,0.031733627563823474,-0.767809250569169,-0.11224741083618192,0.0,-1.7034198966380236,-0.6945518941596047,1.4879864450631717
2,2021-01-16,band_3,-1.7305473173229187,-0.9690330428447846,-1.0817412400817372,0.003939696658877216,-0.8730233853156358,-1.0257851361690045,0.2624690065012626,-1.0216586972959296,-0.5704594096343261,-1.0957916478970058,0.19322325709616778,0.020197888846495534,-1.078630043472604,-0.21827455838616194,0.0,-1.7034198966380236,-0.7605780092240527,1.6019182924091704
3,2021-01-16,band_4,-1.7299459107834492,-1.0351364570199806,-1.1133437063793044,0.05616510325332669,-0.8462272450887777,-1.1852227095523948,0.4867132272876536,-1.048983848063246,-0.6475760073370092,-1.2490016301447537,0.0951521535709039,-0.06299838297661856,-0.9800818304853467,-0.24999654695979634,0.0,-1.7034198966380236,-0.8071332903441529,2.0108370872999233
4,2021-01-16,band_5,-1.72934450424398,-1.1343988621376995,-1.1285831538785929,0.07032101730557647,-0.9220260154536862,-1.315925806209113,0.04725524903734551,-1.1075315638595467,-0.7105620663872229,-1.3764967351778659,0.01886891532358364,-0.26111140475355726,-0.8246243738115138,-0.25591836683261726,0.0,-1.7034198966380236,-0.8336959592431001,1.6345146578727028
5,2021-01-16,band_6,-1.7287430977045106,-1.1766929320608237,-1.1333385404798202,-1.4254960633826432,-0.9193989428824263,-1.4887554616226575,-0.18185441111411701,-1.3284028952496358,-0.7124587194667775,-1.568154427088419,0.016831757461041822,-0.5546439912223846,-0.8543503543962402,-0.30453225697561065,0.0,-1.7034198966380236,-0.8411627489255776,1.7838089264709338
6,2021-02-15,band_1,-1.7281416911650413,-0.7273603848978091,-0.7386126991524631,0.9245839944578901,-0.8633624547128925,0.005956567250493281,-1.1422776004372388,-0.012251236505292947,1.9481474192718564,-0.12442529268609946,3.148400611642752,3.185663027184704,-1.4605937534595526,1.6961785607838697,0.0,-1.6456768492943616,-0.0751182322847928,2.71748984117378
7,2021-02-15,band_2,-1.727540284625572,-0.7839771437580229,-0.7846921321056215,1.1770057445341315,-0.8705482708636908,-0.1521843696898768,-0.2525635823611695,-0.23759673448159904,0.17602860634704046,-0.2944417702775753,0.8237314431428808,0.10794504090723697,-1.677163844992488,-0.13925465613876267,0.0,-1.6456768492943616,-0.14366847899714769,2.8938162862777093
8,2021-02-15,band_3,-1.7269388780861028,-0.9257250934038785,-0.8600558474561701,0.003939696658877216,-0.8753413905255754,-0.38119510975309645,1.1300956850801769,-0.41183806855026883,-0.05969548153382161,-0.5087317747269721,0.534270957024137,0.1943798723936492,-1.5287355933056697,-0.24875045062027748,0.0,-1.6456768492943616,-0.3054857650705066,2.77450395284959
9,2021-02-15,band_4,-1.7263374715466335,-1.0920780889727038,-0.9157738654505327,0.05616510325332669,-0.8708933960838439,-0.705685442438391,1.314913577210415,-0.6342154985115073,-0.38261101537781717,-0.8428258086626534,0.3187084771044579,0.22715918480895217,-1.402133292302522,-0.2537159784413839,0.0,-1.6456768492943616,-0.41174529795960024,2.8142586712870163
